OTU_ID	CM08	CM07	A12	E05	CM05	CM09	CM06	CM02	T02	CM04	L04	P01	D09	CM11	CM10	S03	W08	CM03	CM12	C07	CM01	R11	F06	CM13	Z10	Taxonomy
OTU_3114	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylaria_;s_Xylaria_sp_3_HMH_2010c
OTU_1397	0	0	0	0	771	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylaria_;s_Xylaria_sp_L4
OTU_125	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylaria_;s_Xylaria_sp_L4
OTU_5193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylaria_;s_Xylaria_sp_L4
OTU_359	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	6	0	743	0	0	0	0	0	21	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylaria_;s_Xylaria_sp_WR1
OTU_3718	0	0	0	0	0	0	0	2	23	0	0	81	2	0	0	4	0	14	0	0	1	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales_;f_Xylariaceae_;g_Xylaria_;s_Xylaria_sp_WR1
OTU_7138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Agaricaceae_;g_Agaricus_;s_Agaricus_sp_ZRL2044
OTU_1053	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Endogonales;f_Endogonaceae;g_Endogone_;s_Endogone_sp_1_RG_2012
OTU_4485	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Endogonales;f_Endogonaceae;g_Endogone_;s_Endogone_sp_1_RG_2012
OTU_5301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Endogonales;f_Endogonaceae;g_Endogone_;s_Endogone_sp_1_RG_2012
OTU_3880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	k_Fungi;p_Zygomycota;c_incertae_sedis;o_Endogonales;f_Endogonaceae;g_Endogone_;s_Endogone_sp_1_RG_2012
OTU_5459	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Geastrum_;s_Geastrum_sp_TNS_KH_AUS10_73
OTU_1132	0	0	0	0	0	2	0	0	0	0	4	0	23	0	1207	0	18	0	0	0	1	197	10	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Geastrum_;s_Geastrum_sp_TNS_KH_AUS10_73
OTU_4789	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Geastrum_;s_Geastrum_sp_TNS_KH_AUS10_73
OTU_1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	19	0	0	1	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Geastrum_;s_Geastrum_sp_TNS_KH_AUS10_73
OTU_689	0	0	0	0	0	2	0	1	0	0	0	0	0	0	5	0	65	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Geastrales_;f_Geastraceae_;g_Geastrum_;s_Geastrum_sp_TNS_KH_JPN10_747
OTU_4810	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Diaporthales;f_Gnomoniaceae;g_Gnomonia_;s_Gnomonia_sp
OTU_2533	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Hydnangiaceae;g_Laccaria_;s_Laccaria_sp
OTU_4763	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Boliniales_;f_Boliniaceae_;g_Camarops_;s_Camarops_sp
OTU_1273	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetosphaeriales;f_Herpotrichiellaceae;g_Capronia_;s_Capronia_sp_03001a
OTU_1021	0	101	0	0	0	0	0	0	0	0	0	57	1	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Chaetosphaeriales;f_Herpotrichiellaceae;g_Capronia_;s_Capronia_sp_99001c
OTU_3397	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales_;f_Hyaloscyphaceae;g_Cistella_;s_Cistella_sp_KUS_F52527
OTU_2721	0	4	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Clavariaceae;g_Clavaria_;s_Clavaria_sp
OTU_4247	0	1	0	0	0	19	0	0	0	0	0	0	3	0	0	0	0	0	68	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Clavariaceae;g_Clavaria_;s_Clavaria_sp
OTU_6077	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Clavariaceae;g_Clavaria_;s_Clavaria_sp
OTU_1003	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Clavariaceae;g_Clavaria_;s_Clavaria_sp
OTU_5929	0	0	0	0	0	0	0	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Clavariaceae;g_Clavaria_;s_Clavaria_sp
OTU_6634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Clavariaceae;g_Clavaria_;s_Clavaria_sp
OTU_4999	424	1	0	0	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Bolbitiaceae;g_Conocybe_;s_Conocybe_sp_MSC_380546
OTU_3545	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	2	0	0	1	5	0	0	1	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Corticiales;f_Corticiaceae;g_Lyomyces_;s_Lyomyces_sp_1_MPM_2012
OTU_417	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Corticiales;f_Corticiaceae;g_Lyomyces_;s_Lyomyces_sp_12_MPM_2012
OTU_203	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Corticiales;f_Corticiaceae;g_Lyomyces_;s_Lyomyces_sp_4_MPM_2012
OTU_2398	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Corticiales;f_Corticiaceae;g_Lyomyces_;s_Lyomyces_sp_5_MPM_2012
OTU_1776	8	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Strophariaceae;g_Deconica_;s_Deconica_sp
OTU_3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Strophariaceae;g_Deconica_;s_Deconica_sp
OTU_6209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales_;f_Ajellomycetaceae;g_Emmonsia_;s_Emmonsia_sp_UAMH_3398
OTU_1660	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Boliniales_;f_Boliniaceae_;g_Endoxyla_;s_Endoxyla_sp
OTU_3727	0	0	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	0	0	0	1	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Boliniales_;f_Boliniaceae_;g_Endoxyla_;s_Endoxyla_sp
OTU_5341	0	0	116	4	0	1	4	5	67	271	49	434	30	0	0	1045	0	35	3	28	300	1	0	1064	6	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Entolomataceae;g_Entoloma_;s_Entoloma_sp_AJ108
OTU_2829	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Entolomataceae;g_Entoloma_;s_Entoloma_sp_SAPA:1161
OTU_6251	0	0	0	0	0	0	0	0	0	0	0	0	10	0	24	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Entolomataceae;g_Entoloma_;s_Entoloma_sp_XLH_2013b
OTU_509	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Entylomatales;f_Entylomataceae;g_Entyloma_;s_Entyloma_sp_3_KS_2013
OTU_77	0	0	0	0	2	0	0	0	105	17	0	0	0	0	0	0	2	0	0	0	4	0	205	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp
OTU_1031	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp
OTU_2867	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp
OTU_2268	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp
OTU_6430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	31	3	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp
OTU_6569	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_59_4
OTU_5883	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_CCG_2012
OTU_1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	26	6	0	5	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_E8608n
OTU_994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_E8608n
OTU_1013	10	9	22	72	17	7	17	23	67	36	11	1017	5	42	0	40	3	7	0	1	26	1	267	12	2	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_IBL_03157
OTU_1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_MS290b
OTU_5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_MS290b
OTU_554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_MS290b
OTU_4167	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_NG_H06b
OTU_6274	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_NRRL_54149
OTU_1921	7	4	17	45	100	70	173	28	0	13	15	214	0	78	0	33	6	13	1	12	42	0	31	7	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_WF108
OTU_5777	0	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae_;g_Fusarium_;s_Fusarium_sp_WNJ01
OTU_1664	21	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	172	0	20	0	0	0	0	0	4	k_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Geopyxis_;s_Geopyxis_sp
OTU_1814	0	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	20	1	0	17	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Marasmiaceae;g_Gymnopus_;s_Gymnopus_sp_7090106
OTU_6486	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Tubeufiaceae;g_Helicoma_;s_Helicoma_sp
OTU_6010	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Hypocreaceae;g_Hypocrea_;s_Hypocrea_sp
OTU_7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	234	0	0	28	1	0	0	0	0	k_Fungi;p_Ascomycota;c_incertae_sedis;o_incertae_sedis;f_incertae_sedis;g_Lasmenia_;s_Lasmenia_sp_LMS_2011a
OTU_6270	6	50	72	75	0	29	1773	1167	0	107	90	0	0	0	14	6	0	553	2	0	149	10	0	27	23	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Pochonia_;s_Pochonia_sp
OTU_5003	31	0	0	0	2	12	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	45	6	19	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Pochonia_;s_Pochonia_sp_NBRC_104298
OTU_7288	2	8	4	10	3	0	0	7	0	3	8	8	0	1	1	9	0	4	4	2	1	0	2	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Pochonia_;s_Pochonia_sp_NBRC_104298
OTU_3486	0	5	0	3	0	3	0	2	0	10	7	7	0	4	5	62	11	6	8	2	4	0	14	15	1	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Clavicipitaceae;g_Pochonia_;s_Pochonia_sp_NBRC_104298
OTU_3939	0	0	0	44	4	0	8	0	0	3	1	42	0	0	0	8	0	2	2	0	4	0	14	1	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp
OTU_5172	66	0	49	1	3	19	5	1	1	1	2	5	5	24	14	0	24	0	2	2	0	14	1	53	72	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_1721	0	0	3	6	0	0	3	0	27	1	33	20	1	0	0	1	1	7	0	0	6	4	5	7	2	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_4447	11	2	2	0	0	1	0	0	0	0	0	1	0	4	1	0	1	0	0	0	0	2	0	2	1	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_648	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_4990	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_159	0	50	0	23	25	0	73	16	11	6	31	168	0	0	0	56	0	27	0	0	56	0	1	5	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_1250	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_1769	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia_;s_Preussia_sp_FF_2011
OTU_2068	18	0	0	0	3	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	2	187	10	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Sebacina_;s_Sebacina_sp
OTU_2827	0	1	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Sebacina_;s_Sebacina_sp
OTU_6673	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	415	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Sebacina_;s_Sebacina_sp
OTU_1108	32	0	0	2	4	6	0	16	0	9	7	15	0	0	0	35	0	4	17	1	27	0	0	2	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Mycosphaerellaceae;g_Septoria_;s_Septoria_sp
OTU_5555	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Sordariaceae;g_Sordaria_;s_Sordaria_sp_SS_1479
OTU_2499	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Sordariaceae;g_Sordaria_;s_Sordaria_sp_SS_1479
OTU_3443	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Tilletiales;f_Tilletiaceae;g_Tilletia_;s_Tilletia_sp_Vega377
OTU_1906	9	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_sp
OTU_5519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_incertae_sedis;g_Tremella_;s_Tremella_sp_2_TMS_2011
OTU_962	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Venturiaceae;g_Venturia_;s_Venturia_sp
OTU_6926	16	4	0	0	4	6	0	0	0	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Wallemiomycetes;o_Wallemiales;f_Wallemiaceae;g_Wallemia_;s_Wallemia_sp_SJ_2014
OTU_5460	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Wallemiomycetes;o_Wallemiales;f_Wallemiaceae;g_Wallemia_;s_Wallemia_sp_SJ_2014
OTU_2102	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	k_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales_;f_incertae_sedis;g_Xylogone_;s_Xylogone_sp
OTU_5838	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Ganodermataceae;g_Ganoderma_;s_Ganoderma_sp_BAFC671
OTU_2463	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	2	1	0	2	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Ganodermataceae;g_Ganoderma_;s_Ganoderma_sp_THC16
OTU_1262	0	6	0	0	0	15	0	0	0	93	0	0	0	0	0	0	0	0	129	0	0	0	0	1	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Gigasporaceae;g_Gigaspora_;s_Gigaspora_sp
OTU_6123	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Gigasporaceae;g_Gigaspora_;s_Gigaspora_sp
OTU_1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	448	22	2	0	k_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Gigasporaceae;g_Gigaspora_;s_Gigaspora_sp
OTU_2791	0	0	0	0	0	0	8	0	0	0	0	0	18	0	0	0	0	49	0	0	404	0	0	4	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales_;f_Hygrophoraceae;g_Hygrocybe_;s_Hygrocybe_sp
OTU_5811	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Beauveria_;s_Beauveria_sp
OTU_4956	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Beauveria_;s_Beauveria_sp
OTU_1894	0	2	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	45	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Teloschistales;f_Teloschistaceae;g_Caloplaca_;s_Caloplaca_sp
OTU_2381	0	0	3	0	1	0	0	0	0	128	0	0	0	2	24	0	0	0	1	25	0	0	0	20	47	k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Teloschistales;f_Teloschistaceae;g_Caloplaca_;s_Caloplaca_sp
OTU_2096	1	0	0	10	0	0	1	0	3	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Capnodiaceae;g_Capnodium_;s_Capnodium_sp
OTU_4145	1	0	0	3	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Capnodiaceae;g_Capnodium_;s_Capnodium_sp
OTU_4214	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	4	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Capnodiaceae;g_Capnodium_;s_Capnodium_sp
OTU_6740	0	0	0	0	0	0	0	0	0	0	0	0	31	2	8	0	8	0	0	0	0	0	0	1	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Clavulinaceae;g_Clavulina_;s_Clavulina_sp
OTU_6838	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Cantharellales;f_Clavulinaceae;g_Clavulina_;s_Clavulina_sp
OTU_24	0	0	0	0	0	0	0	0	0	26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Cordyceps_;s_Cordyceps_sp
OTU_7129	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Cordycipitaceae;g_Cordyceps_;s_Cordyceps_sp_JQY_2013
OTU_7268	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Teratosphaeriaceae;g_Devriesia_;s_Devriesia_sp
